PU1,PEOU1,TECH1,ORG1,ENV1,PU2,PEOU2,TECH2,ORG2,ENV2,PU3,PEOU3,TECH3,ORG3,ENV3,INT1,INT2,INT3,PERF1,CUST1,PERF2,CUST2,PERF3,CUST3,Age,Experience,Department,Gender,Random_Noise1,Random_Noise2,Unused_Category
3.530796755645539,2.9740662356163226,3.5816682564239635,2.5735093640757456,2.781543656652687,3.7406047721483664,2.371198415013731,3.5927114122583275,2.765524251522279,2.2945227869266174,4.006296645565833,3.610734264076417,3.8855156523785594,2.6836697929214774,2.6671685545295203,3.656082929932306,3.633058990898952,3.734305426865822,2.2516104598770443,2.142187313902731,2.4436981718831228,,2.734247267511329,1.959616739752959,38.0,,Sales,Female,0.5806349421775706,74.0,B
4.5019900783771725,4.151250110537317,4.050804652392953,2.5306945378381007,2.5967941209283176,4.7036621070762985,,5.0,3.8944428878140283,2.424210274127607,4.504024948710304,4.008751987697395,4.528959066744529,3.3277676124075795,2.820604835639769,4.528902597516441,4.626662936599947,4.522003731439739,2.804176330870192,2.328860945112703,2.8878192752441327,2.445633660626624,2.9934145408383874,2.043656588879164,25.0,3.0,Sales,Female,0.5695000285714917,87.0,A
4.868724469312625,2.975777977271897,3.0758859267811602,4.853275897801529,3.2467857315113346,3.835314789896867,2.1317604640371344,2.978222750207861,4.098090112204938,3.2856998346644755,3.7904886972189584,2.6507097686760175,3.1775761495689667,4.9932975613496975,4.099494295510643,3.8314041585609093,4.257447686594372,3.435569550890531,2.6492610811591994,2.3865687856822886,2.1367545825773187,1.9236659917494907,2.5348247143653544,1.631488607371727,56.0,22.0,HR,Female,1.225272674397631,6.0,C
,3.8726528180544073,3.675901982720032,3.3798522593079974,4.849750059119161,3.747969519322371,3.601725928085931,4.231177539756969,3.93474932892761,4.529261661776454,3.9030347218689396,3.533227990427668,4.5074944095614615,4.6689470056815985,4.1926598906688195,4.875813603665772,3.9627263440406644,4.658304333303184,2.565425936248467,2.8581742503277594,2.3690357679441867,2.8839029858578002,3.1986167270699744,2.490513686285988,48.0,10.0,Operations,Male,-0.7131918863515916,46.0,D
3.9087022122370696,4.683544605247168,3.4941530424988905,4.5495678003897275,3.0154756331471013,3.7850357897166296,4.064374033669157,3.6146331245461076,4.039239794574633,2.993530145369097,3.3981830495270917,4.1765024660518755,3.974241992344116,3.805457284133095,2.6986459334875805,4.21553235989254,3.791516168949895,3.4710386619175586,2.3964260400008888,3.335684572475366,3.0971387386757616,2.998758744063885,2.254714883252075,3.161446329545394,30.0,22.0,HR,Female,-0.1726893576202835,58.0,D
4.48796674693363,3.608747936766691,4.182028800634851,2.8547218402830463,3.6121195952305727,4.566309512928953,3.3001659618858667,4.911963394674928,3.6270572959142457,4.356414450799254,4.16491329735067,4.114823789059381,,3.112911008045981,4.143606660487178,3.033378500178007,3.0553678587910262,3.649381095412765,1.9124250108388983,2.2958211657889365,1.5332630352950667,2.312015497614539,2.2033567908147726,2.165396154129456,52.0,19.0,Sales,Female,0.5592134779869167,64.0,B
4.086924774916071,3.566525105762701,2.8112138290993203,3.6120317717416577,2.3680651794875054,3.6413727509644107,3.3033963935915454,3.3878978887132174,3.3773935021525254,2.529536058961361,3.9271101655079352,2.259156111360469,3.7408447954511908,3.4813146800696773,2.228193672696565,3.3395685901716283,3.044511601369701,,1.5521958980746793,,1.8842853719381327,2.2620796523471007,1.475268701011996,2.756067093721833,38.0,19.0,Sales,Male,-2.1122241255893153,,A
3.5790745946866602,3.9500390893228032,3.368532076901368,4.229158204476959,3.9272871262220974,4.494735712241811,3.704465944168584,3.6930126704679376,4.525152839896125,3.471622613519184,4.122848169239001,3.921103414575452,3.3298468367783767,4.08710103015699,3.452401990865636,3.5226582844280845,3.4268814509997756,3.995715572557047,3.0469121348868584,2.2122585032702173,2.437808709474448,2.7715586342908463,2.889917430725486,,39.0,11.0,Customer Service,Male,-0.1776142124263299,63.0,D
,4.205080908930545,4.465145209407119,4.270981865574894,3.477919352870832,4.056292697885379,4.448905668510504,4.735147592696357,5.0,4.28814388236498,3.6708533927479965,4.091781933491902,4.6002735021709285,4.757705763738619,3.797282048250691,4.670025753803639,4.45514642740228,4.667844447990617,2.1292564390783584,2.2794212000795775,2.349404042430313,2.2850088974588725,3.1875936154511244,2.3641454996041302,48.0,16.0,HR,Female,2.357157384111787,78.0,C
2.9271614910524075,3.7014450179969938,2.693724411882595,3.8134443366430535,2.5485230118062905,3.2001242196914017,3.3147214737739477,3.300049627429999,4.341683705676844,2.5190762588846796,2.906521224977385,3.5904027078092686,2.998734940794724,4.21285637586252,2.5427346003707325,3.1396863927589997,3.609223444520851,3.2292614832325643,1.7517763148380152,2.142354612729608,1.9217034725227677,2.1695726386110534,1.5292272101521527,2.130956977975014,28.0,14.0,Sales,Female,-1.2759352839520544,57.0,C
4.732821138915324,4.36623159915184,3.59233442544303,4.745457504825852,3.3579710585715064,4.519130153982732,4.614847069561328,4.348752419940788,4.284259218227151,3.2323651501075945,4.149627774917768,4.271124643015553,2.767262755781939,4.512776740441246,3.6652883864073527,3.8093463085043013,3.7324435339904336,4.51602854946932,1.5108636624229461,1.5310626947005626,1.953301542583977,1.4766532047503351,1.9356203923595456,1.99567104396256,47.0,,IT,Female,,80.0,C
,3.789297774440664,4.315204620900735,3.632913758634152,2.032869304141266,4.357744154452893,3.921226718505836,3.7606301049651147,4.337624362060718,1.899401812506686,4.216811948102737,3.750967939505825,5.0,4.145330226576133,2.668917044335594,3.067356303718175,3.6459336656021804,3.8889988841890872,1.7900039165811599,2.308471286890949,1.5387050014622725,2.0471205443878966,2.309337483012902,2.33891747691959,,18.0,IT,Female,0.17833980257340862,23.0,B
4.518067307949691,4.546040982838468,,3.8026656875869005,,4.138875543995454,4.954142293991335,2.6512507018876335,3.846712141131239,4.82279257349104,3.827246683942417,4.754399863919413,2.734339562909726,3.9276752367834553,4.93416917341872,3.0852622815587374,3.286828334031931,3.477040908132436,2.143964709263714,1.6986171439345026,2.2610957728254943,2.5106735676626992,1.9971363840766636,2.508552111107229,52.0,18.0,Customer Service,Female,-1.575557297328429,78.0,C
3.3792806280137393,2.7790460621602313,4.58260511511508,3.387451722040687,3.53404579007448,3.972450941126818,2.7587092148322916,4.776439388384771,2.8266907530042693,3.439322499214715,3.9011350681618735,2.80994049381226,,3.6135114934359316,3.7193977571096046,3.4616220246543636,3.918727707410776,3.3376636907768624,2.2656476948192723,1.922811455463082,2.0813092912822295,2.0014317493166978,2.229479393864261,2.212912745631642,59.0,22.0,Sales,Female,-0.6634287765100074,21.0,B
4.354010021921451,4.450611504082808,4.576252559981952,3.62745525070564,3.5474072797580316,4.892630833125554,4.618773621591166,4.644134457676962,3.2170805889121095,3.739912643344367,4.866585833988595,4.098718032829769,4.748672246111017,4.737853269291774,3.133800825050189,3.9778626755998534,,4.4828377548313965,2.718641044399483,2.7651904828392126,2.743897319980794,2.7287675374518816,2.7183231676754653,2.129404807546416,57.0,12.0,IT,,0.7550493718151903,65.0,B
4.002608591471721,4.951178110052444,3.6498774065865467,4.859350671248285,4.198176753370733,3.28425911796334,3.9537095093931693,3.673084749062159,3.8191829187025848,3.122376788941543,3.5383895503762073,,3.142483241317358,4.688190014356381,4.0111829781144195,4.14797452246339,4.2703646978171275,3.992141192535305,2.022213320585884,3.477112885017903,2.616186917604317,3.2280243682653476,2.4962340693807676,3.023711325818739,36.0,4.0,Operations,Male,,22.0,B
3.992944473846672,3.745325208493693,5.0,5.0,4.649129587011759,4.158318075634232,3.7192212653507033,5.0,4.654152382654185,4.671334761892521,4.882535711537945,3.4120719797308956,5.0,4.145997205056384,5.0,5.0,4.9122582402337125,4.696058351783271,3.3193560232833326,3.380636759903658,2.4537553068133207,3.37289579741627,2.859530217423228,,45.0,23.0,IT,Male,-0.8645590277526682,15.0,B
3.1380278143721454,,4.28275489910262,3.1439640951995753,3.4902456791078182,3.5080568858180405,4.620506908372188,4.64564422250718,4.163076822153341,,3.090615782438583,4.1702443184291305,3.878764416755303,3.8425515970408015,4.065712325985484,3.5636955315381034,2.5971456819376395,3.7294398802778046,2.15186316977563,2.1703748013511843,2.156720213847362,2.605003771951529,1.8673821181186836,,26.0,16.0,Operations,Male,0.9917967185491273,0.0,C
4.893627795095982,4.352963874669389,4.020675366575666,3.787535903435052,2.6117984335010287,4.815836149688268,4.541553086940003,3.820631212743076,4.546724687155761,3.9343935907998695,4.954530520366464,5.0,3.3133622572252843,3.582954685354469,2.8071206690004207,,4.68547292751488,4.313187268031347,2.9202781133812983,3.04120273699922,2.7342003776675647,3.392406648525143,2.729998235197582,3.116536650367181,33.0,28.0,Operations,Female,0.31767743299998946,48.0,A
3.982410001099458,3.4866345880912952,3.8445825835040397,2.7042193773803254,3.1847725492325067,4.403344423857504,2.6187911086976587,3.857956493414763,,3.6072463288047776,3.6010640116699726,3.079677504056995,3.305859273108721,4.239390270794783,4.02215667298971,2.8794791665152792,3.516531389598465,3.161442437252914,1.0472141148296243,2.1292181925520444,2.0864103205884934,2.3952807890235435,1.596149392956637,2.4272757558340583,26.0,17.0,Sales,Female,-0.24251832779081942,18.0,A
4.5791398045419145,4.064284425953346,3.6636460985310872,3.3440065078105867,5.0,4.532435699923066,3.8604875594252097,4.388781480293721,3.806613731295397,3.893994363767949,4.589759688907242,3.8194796126816706,3.9940942411167533,3.458730657366858,4.664490820647891,4.1065606070325815,4.905935099766373,4.565416323528636,2.6588266263999754,3.2868458327410233,2.062766800975913,3.42001255234459,2.2900470695449546,3.9931567250095066,35.0,11.0,Operations,Female,-1.879149303836442,21.0,B
4.327474795179219,4.1914217847321495,1.8183079897197743,3.036953154159854,4.169806187644165,4.4832700994851775,3.910163608187638,2.3168372794015495,3.8226190534351416,4.469410214541975,4.04288061042824,3.7686601515336124,2.616590375270858,3.0539785963733417,4.3004826773458005,3.7598869983293546,3.0694518036055625,,1.7575172953929372,2.6538792813142207,,2.7874513739610687,2.5913301617821536,3.1575187102816633,36.0,22.0,,Male,1.4395064312536485,82.0,D
3.4529071623154923,4.12217177705055,4.025232851457901,4.8270866229929155,4.920487481578234,3.8811167368438513,2.7467017056726792,4.620758957713539,4.600712971623664,4.374192642123393,3.690684520506407,3.124895573671326,3.730644651883742,4.40022240119356,4.496077856706124,4.53920250082831,4.631566193333693,4.13146466447588,2.083150660170351,3.651091664232855,2.4536926878046663,3.3528096255190496,1.9071720638966818,2.8431802688094985,54.0,6.0,IT,Male,-0.4065735891828089,4.0,D
4.893229045050806,2.624921976093887,2.8285236036242383,4.822467089510371,4.778208377267976,4.417255495657706,2.564719538962442,2.873263862635921,4.745438513686628,3.926044827200104,4.210153650711087,2.7676739180423025,3.7550513263102907,4.988180440742831,3.580006348232988,3.3389316154312536,3.0774714619469035,3.9199771425084196,2.7241557806160532,2.2883197300168168,3.0793292689811373,2.150804893563414,3.3391069707488636,2.07024577790102,23.0,16.0,IT,Male,-0.052612076200559944,36.0,B
3.9781640981427575,3.339124506658863,3.5668043107255234,2.923940858635167,2.621104936822241,4.151057286685607,3.3151976256620865,3.564554042633144,3.456873653279545,2.9970559706391207,4.51621643084456,2.7921647425575293,3.3757447299803105,3.3235420656163925,2.5922292292302953,3.5778370367346777,2.945075445042188,,2.0528257056171992,1.487918237449421,2.163519126767471,1.9069231032954603,2.291139646382798,2.1724282872565928,25.0,22.0,Customer Service,Male,-1.565009339402852,54.0,D
3.864657802924179,3.0315076794635187,4.13146267228605,3.7200952511776,3.8888618476200554,3.807621370142326,3.211836022352573,,3.441555506408891,,4.103154911753252,3.6157549314815305,4.873782591839727,3.7548396421437507,4.367416077141653,4.462516070776806,4.232158458967779,4.421384091009982,2.9146137556245217,3.279209646972225,,2.6755987712006286,2.5760342527389994,3.3959593569431945,41.0,7.0,Sales,Male,-0.16785391554993262,83.0,A
3.4566439782222274,4.485682022559453,3.392663221431318,3.5052906836564692,5.0,4.283683904425794,3.815412441753775,2.962015441586942,4.085125143865205,3.933053482070737,3.6949248015752216,3.8221223353375082,2.6701525232653074,3.6827085121201644,4.536272351611282,4.751731158881906,4.057429367106856,4.684137416569094,1.865171124479483,2.7619660660078744,1.797586977131115,2.671938168595309,2.06861846547615,2.289185325361673,36.0,14.0,,Male,,,A
4.000826813796513,4.498533748593515,4.238066187825104,4.036687524856392,2.8528373102448774,4.662546549434984,4.286931230684448,4.225288905375956,,3.2137070751662744,3.7494777807730353,4.423420991936256,3.7372796625262756,4.254949813668626,2.6882412779202367,4.5109721799679265,4.352487260335683,4.535257946562656,,3.390470871457859,3.0985061732943304,3.449481388164809,2.9849619212321725,4.399877303572641,51.0,17.0,Sales,Female,0.3342108125143808,53.0,D
3.357228414395175,4.961952640979103,3.633269788841795,4.7159121633677135,3.057014631359487,3.1765367541165155,4.605084638274617,4.146804730504347,5.0,3.3362002428318522,2.9216726383742233,4.99143157847281,3.9628897148015905,4.627853448225138,,3.948361929327352,4.012881127913422,3.248777481223482,2.8554117151398355,,3.0831796469456783,2.5465524583819663,3.1698206015236385,2.486357554297787,27.0,10.0,HR,Male,-0.5634809881618039,72.0,C
3.789094582240488,3.1109127967410086,2.8987877922801233,4.246995079819804,3.2604580304366646,4.476611985766063,2.8470252400137466,3.342842530557403,4.5648292447060825,3.8212413208752563,4.34533242212592,3.7241761058169187,4.077229792560056,4.337558651770259,3.76079680276416,4.761568768925312,,4.484448948620354,3.1793954520129057,2.694098196111868,2.716151019910092,,2.803769233216917,3.4251450597579924,31.0,2.0,Operations,Female,0.5950140495841544,27.0,A
4.034727909921528,3.008902046554423,4.600139469646807,4.434503242009045,4.394346685290773,4.034890849398656,3.106709915214008,4.723675463118705,3.9147454665683523,3.869630406580859,4.162090291547651,3.354671414426793,4.748639114498217,4.008461523506903,4.344577179120513,3.6196298880607953,3.571161481415787,4.1905160131900265,2.585810626275734,3.1043641914910713,2.91532034733926,2.6670841819071107,2.7876703310544615,1.570940530175358,,25.0,Customer Service,Male,-0.9554661570926625,,
4.420379688365873,4.4179500599847366,1.7757751123943137,4.407991916462922,3.3237658675019324,4.354889455871819,3.79421265596576,2.348260548485521,4.621933837306188,,4.483292803094819,4.621120255439772,1.6867211104348088,3.960743941623889,3.1548202138532555,3.9215450105579586,3.238869953586062,3.964534950742941,2.450630973852715,2.5444387100489947,1.4112863269014042,2.0506783130711805,1.8110661652623292,2.5319253632334866,52.0,16.0,IT,Male,-1.2769984014998643,68.0,B
,4.305098142093984,3.515135037050131,3.9643005812369934,2.81441991440694,3.3883003837979118,4.2603371810404305,,4.426892167373155,3.377560097471656,3.4729084062810913,4.033574705302281,4.114722812791,3.94474427775169,2.679435762890086,3.4928427620104916,3.6865111018305767,3.981564747299794,2.458586653192693,1.6116700161026247,2.9805330538537524,2.894400620794825,3.209927506063141,2.1708319315629403,57.0,29.0,IT,Male,0.2815473270477542,51.0,B
3.032717043103824,4.114258935008562,4.297543582274623,,4.424222096075116,2.8271100526682855,3.9222066104742894,4.809057088908156,3.519660878911655,4.554147115108425,3.756981299105887,3.8279430274597623,4.4395213179611694,3.6161091572983044,5.0,3.9169995250960925,3.636918320201941,3.4770965308425414,2.292912759108145,1.9100751211280844,2.0703687798299892,1.9003094515821164,2.0615093465410803,1.4473434423131328,35.0,16.0,Customer Service,Female,-0.32037926418272106,49.0,B
4.192180801932852,4.118422587746612,4.695463344711036,,2.815228520478437,3.630603370875944,4.368398827143896,3.6227272836970066,3.0219146016535174,2.95850128183183,3.7531287294941706,3.9009680380505585,4.581098074799978,3.569364066175716,2.7457974862281174,4.603425359945991,4.238024711617471,3.912910554257716,3.1792308367628985,2.840345135614261,3.0187592079693357,2.8736256824268347,2.8592755299601063,2.984280067691167,23.0,18.0,IT,Male,-0.3476996049133084,7.0,A
3.8021135058209055,3.716905911016038,3.751088342379009,2.952428412724502,,4.155607973435502,3.8977193820995346,3.546038825622996,3.159661940596237,3.6291635275616425,4.125953329561065,3.708684347796102,3.7445133170820153,,3.5769718677822433,4.09082398226881,3.6129631257467176,3.673243063548027,2.207703093985061,2.596412281951217,1.8931742700871532,2.8889678082562478,1.7177175262953555,2.5308997143223597,,25.0,Sales,Male,-0.1631609720527378,88.0,A
